source_doc,source_section,source_is_api,source_title,source_h_path,target_doc,target_section,target_is_api,target_title,target_h_path,similarity,pair_kind,shared_concepts,shared_platforms,shared_apis,gates,would_pass_gate
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,0.8525,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1,FindObjectAsync``1::1,True,FindObjectAsync``1,,0.8507,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,0.8423,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,0.8322,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/Evaluate1149963,Evaluate1149963::1,True,Evaluate1149963,,0.8202,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/Evaluate1150006,Evaluate1150006::1,True,Evaluate1150006,,0.8066,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/Evaluate1150008,Evaluate1150008::1,True,Evaluate1150008,,0.8034,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,0.9792,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,0.9776,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,0.9613,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1,FindObjectAsync``1::1,True,FindObjectAsync``1,,0.959,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1,FindObjectAsync``1::1,True,FindObjectAsync``1,,0.9509,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,0.8666,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,0.8564,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::1,True,C#,,0.8163,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObject1136541,FindObject1136541::1,True,FindObject1136541,,0.8116,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/FindObject1136441,FindObject1136441::1,True,FindObject1136441,,0.8068,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,0.9822,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,0.9776,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1,FindObjectAsync``1::1,True,FindObjectAsync``1,,0.9606,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync,FindObjectAsync::1,True,FindObjectAsync,,0.9598,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1,FindObjectAsync``1::1,True,FindObjectAsync``1,,0.9483,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,0.8525,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/EvaluateAsync,EvaluateAsync::1,True,EvaluateAsync,,0.8437,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject1134420,FindObject1134420::1,True,C#,,0.8138,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/FindObject``11134504,FindObject``11134504::1,True,C#,,0.8109,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpaceAsync/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,FindObjectAsync``1_1,,data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObject1136541,FindObject1136541::1,True,FindObject1136541,,0.7995,api→api,"Business Object, Criteria",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSource/IsObjectFitForCollection1132853,IsObjectFitForCollection1132853::1,True,IsObjectFitForCollection1132853,,0.9938,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/IsObjectFitForCollection1131369,IsObjectFitForCollection1131369::1,True,IsObjectFitForCollection1131369,,0.957,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/IsObjectFitForCriteria1136461,IsObjectFitForCriteria1136461::1,True,IsObjectFitForCriteria1136461,,0.8448,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/IsObjectFitForCriteria1136460,IsObjectFitForCriteria1136460::1,True,IsObjectFitForCriteria1136460,,0.8307,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/IsObjectFitForCriteria1134455,IsObjectFitForCriteria1134455::1,True,IsObjectFitForCriteria1134455,,0.8257,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/IsObjectFitForCriteria1134454,IsObjectFitForCriteria1134454::1,True,IsObjectFitForCriteria1134454,,0.7985,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetAssociatedCollectionCriteria1136442,GetAssociatedCollectionCriteria1136442::1,True,GetAssociatedCollectionCriteria1136442,,0.777,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetAssociatedCollectionCriteria1134424,GetAssociatedCollectionCriteria1134424::1,True,GetAssociatedCollectionCriteria1134424,,0.7406,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.ExpressApp/PropertyCollectionSource/IsObjectFitForCollection1132610,IsObjectFitForCollection1132610::1,True,IsObjectFitForCollection1132610,,data/raw_md/apidoc/DevExpress.ExpressApp/CompositeObjectSpace/FindObject,FindObject::1,True,FindObject,,0.7257,api→api,Criteria,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleUniqueValueAttribute/FoundObjectMessagesSeparator1130786,FoundObjectMessagesSeparator1130786::1,True,FoundObjectMessagesSeparator1130786,uid: DevExpress.Persistent.Validation.RuleUniqueValueAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],0.9805,api→api,Validation,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCombinationOfPropertiesIsUniqueAttribute/FoundObjectMessagesSeparator1132360,FoundObjectMessagesSeparator1132360::1,True,FoundObjectMessagesSeparator1132360,uid: DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],0.9783,api→api,"Criteria, Validation",,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleIsReferencedAttribute/FoundObjectMessagesSeparator1130925,FoundObjectMessagesSeparator1130925::1,True,FoundObjectMessagesSeparator1130925,uid: DevExpress.Persistent.Validation.RuleIsReferencedAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],0.973,api→api,Validation,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleSearchObjectProperties/FoundObjectMessageFormat1132717,FoundObjectMessageFormat1132717::1,True,FoundObjectMessageFormat1132717,uid: DevExpress.Persistent.Validation.RuleSearchObjectProperties.FoundObjectMessageFormatname: FoundObjectMessageFormattype: Propertysummary: Specifies the format for the list of found objects.syntax:content: |-[RulePropertiesIndex(2)]public string FoundObjectMessageFormat { get; set; }parameters: []return:type: System.Stringdescription: A string representing the format for the list of found objects.seealso: [],0.8842,api→api,,,,high_similarity_fallback,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleUniqueValueAttribute/FoundObjectMessageFormat1130785,FoundObjectMessageFormat1130785::1,True,FoundObjectMessageFormat1130785,uid: DevExpress.Persistent.Validation.RuleUniqueValueAttribute.FoundObjectMessageFormatname: FoundObjectMessageFormattype: Propertysummary: Gets or sets the format for specifying information on found objects with the specified property value in the validation error message.syntax:content: public string FoundObjectMessageFormat { get; set; }parameters: []return:type: System.Stringdescription: A sting value that can include one variable. This variable will be set to the key property value of the found object.seealso: [],0.8815,api→api,,,,high_similarity_fallback,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleIsReferencedAttribute/FoundObjectMessageFormat1130924,FoundObjectMessageFormat1130924::1,True,FoundObjectMessageFormat1130924,uid: DevExpress.Persistent.Validation.RuleIsReferencedAttribute.FoundObjectMessageFormatname: FoundObjectMessageFormattype: Propertysummary: Gets or sets the format for specifying information on the found objects that reference the target object in the validation error message.syntax:content: public string FoundObjectMessageFormat { get; set; }parameters: []return:type: System.Stringdescription: A sting value that can include one variable. This variable will be set to the key property value of the found object.seealso: [],0.8609,api→api,Validation,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessageFormat1130935,FoundObjectMessageFormat1130935::1,True,FoundObjectMessageFormat1130935,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessageFormatname: FoundObjectMessageFormattype: Propertysummary: Gets or sets the format for specifying information on found objects in the validation error message.syntax:content: public string FoundObjectMessageFormat { get; set; }parameters: []return:type: System.Stringdescription: A string value that can include one variable. This variable will be set to the key property value of the found object.seealso: [],0.8585,api→api,,,,high_similarity_fallback,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCombinationOfPropertiesIsUniqueAttribute/FoundObjectMessageFormat1132359,FoundObjectMessageFormat1132359::1,True,FoundObjectMessageFormat1132359,uid: DevExpress.Persistent.Validation.RuleCombinationOfPropertiesIsUniqueAttribute.FoundObjectMessageFormatname: FoundObjectMessageFormattype: Propertysummary: Gets or sets the format for specifying information on found objects in the validation error message.syntax:content: public string FoundObjectMessageFormat { get; set; }parameters: []return:type: System.Stringdescription: A string value that can include one variable. This variable will be set to the key property value of the found object.seealso: [],0.8485,api→api,Validation,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleValueComparisonAttribute/#ctor1130774,#ctor1130774::1,True,#ctor1130774,,0.8242,api→api,Validation,,,concept_overlap,True
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,FoundObjectMessagesSeparator1130936,uid: DevExpress.Persistent.Validation.RuleObjectExistsAttribute.FoundObjectMessagesSeparatorname: FoundObjectMessagesSeparatortype: Propertysummary: Specifies a separator for the object list written in the error message for the current rule.syntax:content: public string FoundObjectMessagesSeparator { get; set; }parameters: []return:type: System.Stringdescription: A string value that represents a separator.seealso: [],data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleStringComparisonAttribute/#ctor1130767,#ctor1130767::1,True,#ctor1130767,,0.8192,api→api,Validation,,,concept_overlap,True
